item_id,name
10281,Emerald Pauldrons
10282,Emerald Vambraces
10285,Shadow Silk
10286,Heart of the Wild
10287,Greenweave Mantle
10288,Sage's Circlet
10289,Durable Hat
10290,Pink Dye
10300,Pattern: Red Mageweave Vest
10301,Pattern: White Bandit Mask
10302,Pattern: Red Mageweave Pants
10305,Scroll of Protection IV
10306,Scroll of Spirit IV
10307,Scroll of Stamina IV
10308,Scroll of Intellect IV
10309,Scroll of Agility IV
10310,Scroll of Strength IV
10311,Pattern: Orange Martial Shirt
10312,Pattern: Red Mageweave Gloves
10314,Pattern: Lavender Mageweave Shirt
10315,Pattern: Red Mageweave Shoulders
10316,Pattern: Colorful Kilt
10317,Pattern: Pink Mageweave Shirt
10318,Pattern: Admiral's Hat
10320,Pattern: Red Mageweave Headband
10321,Pattern: Tuxedo Shirt
10323,Pattern: Tuxedo Pants
10325,Pattern: White Wedding Dress
10326,Pattern: Tuxedo Jacket
10328,Scarlet Chestpiece
10329,Scarlet Belt
10331,Scarlet Gauntlets
10332,Scarlet Boots
10333,Scarlet Wristguards
10360,Black Kingsnake
10361,Brown Snake
10362,Ornate Shield
10363,Engraved Wall
10364,Templar Shield
10365,Emerald Shield
10366,Demon Guard
10367,Hyperion Shield
10368,Imbued Plate Armor
10369,Imbued Plate Gauntlets
10370,Imbued Plate Girdle
10371,Imbued Plate Greaves
10372,Imbued Plate Helmet
10373,Imbued Plate Leggings
10374,Imbued Plate Pauldrons
10375,Imbued Plate Vambraces
10376,Commander's Boots
10377,Commander's Vambraces
10378,Commander's Armor
10379,Commander's Helm
10380,Commander's Gauntlets
10381,Commander's Girdle
10382,Commander's Leggings
10383,Commander's Pauldrons
10384,Hyperion Armor
10385,Hyperion Greaves
10386,Hyperion Gauntlets
10387,Hyperion Girdle
10388,Hyperion Helm
10389,Hyperion Legplates
10390,Hyperion Pauldrons
10391,Hyperion Vambraces
10392,Crimson Snake
10393,Cockroach
10394,Prairie Dog Whistle
10398,Mechanical Chicken
10400,Blackened Defias Leggings
10401,Blackened Defias Gloves
10402,Blackened Defias Boots
10403,Blackened Defias Belt
10404,Durable Belt
10405,Bandit Shoulders
10406,Scaled Leather Headband
10407,Raider's Shoulderpads
10408,Banded Helm
10409,Banded Boots
10413,Gloves of the Fang
10421,Rough Copper Vest
10423,Silvered Bronze Leggings
10424,Plans: Silvered Bronze Leggings
10463,Pattern: Shadoweave Mask
10498,Gyromatic Micro-Adjustor
10499,Bright-Eye Goggles
10500,Fire Goggles
10501,Catseye Ultra Goggles
10502,Spellpower Goggles Xtreme
10503,Rose Colored Goggles
10504,Green Lens
10505,Solid Blasting Powder
10506,Deepdive Helmet
10507,Solid Dynamite
10508,Mithril Blunderbuss
10510,Mithril Heavy-bore Rifle
10512,Hi-Impact Mithril Slugs
10513,Mithril Gyro-Shot
10514,Mithril Frag Bomb
10518,Parachute Cloak
10546,Deadly Scope
10548,Sniper Scope
10558,Gold Power Core
10559,Mithril Tube
10560,Unstable Trigger
10561,Mithril Casing
10562,Hi-Explosive Bomb
10567,Quillshooter
10570,Manslayer
10571,Ebony Boneclub
10572,Freezing Shard
10573,Boneslasher
10574,Corpseshroud
10576,Mithril Mechanical Dragonling
10577,Goblin Mortar
10578,Thoughtcast Boots
10581,Death's Head Vestment
10582,Briar Tredders
10583,Quillward Harness
10584,Stormgale Fists
10586,The Big One
10588,Goblin Rocket Helmet
10592,Catseye Elixir
10593,Imperfect Draenethyst Fragment
10601,Schematic: Bright-Eye Goggles
10602,Schematic: Deadly Scope
10603,Schematic: Catseye Ultra Goggles
10604,Schematic: Mithril Heavy-bore Rifle
10605,Schematic: Spellpower Goggles Xtreme
10606,Schematic: Parachute Cloak
10607,Schematic: Deepdive Helmet
10608,Schematic: Sniper Scope
10609,Schematic: Mithril Mechanical Dragonling
10620,Thorium Ore
10623,Winter's Bite
10624,Stinging Bow
10625,Stealthblade
10626,Ragehammer
10627,Bludgeon of the Grinning Dog
10628,Deathblow
10629,Mistwalker Boots
10630,Soulcatcher Halo
10631,Murkwater Gauntlets
10632,Slimescale Bracers
10633,Silvershell Leggings
10634,Mindseye Circle
10644,Recipe: Goblin Rocket Fuel
10646,Goblin Sapper Charge
10647,Engineer's Ink
10648,Blank Parchment
10713,Plans: Inlaid Mithril Cylinder
10716,Gnomish Shrink Ray
10720,Gnomish Net-o-Matic Projector
10721,Gnomish Harm Prevention Belt
10724,Gnomish Rocket Boots
10726,Gnomish Mind Control Cap
10728,Pattern: Black Swashbuckler's Shirt
10822,Dark Whelpling
10839,Crystallized Note
10840,Crystallized Note
10858,Plans: Solid Iron Maul
10918,Wound Poison
10920,Wound Poison II
10921,Wound Poison III
10922,Wound Poison IV
10938,Lesser Magic Essence
10939,Greater Magic Essence
10940,Strange Dust
10978,Small Glimmering Shard
10998,Lesser Astral Essence
11018,Un'Goro Soil
11022,Packet of Tharlendris Seeds
11023,Ancona Chicken
11026,Tree Frog Box
11027,Wood Frog Box
11038,Formula: Enchant 2H Weapon - Lesser Spirit
11039,Formula: Enchant Cloak - Minor Agility
11040,Morrowgrain
11078,Relic Coffer Key
11081,Formula: Enchant Shield - Lesser Protection
11082,Greater Astral Essence
11083,Soul Dust
11084,Large Glimmering Shard
11098,Formula: Enchant Cloak - Lesser Shadow Resistance
11101,Formula: Enchant Bracer - Lesser Strength
11108,Faded Photograph
11109,Special Chicken Feed
11128,Golden Rod
11134,Lesser Mystic Essence
11135,Greater Mystic Essence
11137,Vision Dust
11138,Small Glowing Shard
11139,Large Glowing Shard
11144,Truesilver Rod
11150,Formula: Enchant Gloves - Mining
11151,Formula: Enchant Gloves - Herbalism
11152,Formula: Enchant Gloves - Fishing
11163,Formula: Enchant Bracer - Lesser Deflection
11164,Formula: Enchant Weapon - Lesser Beastslayer
11165,Formula: Enchant Weapon - Lesser Elemental Slayer
11166,Formula: Enchant Gloves - Skinning
11167,Formula: Enchant Boots - Lesser Spirit
11168,Formula: Enchant Shield - Lesser Block
11174,Lesser Nether Essence
11175,Greater Nether Essence
11176,Dream Dust
11177,Small Radiant Shard
11178,Large Radiant Shard
11184,Blue Power Crystal
11185,Green Power Crystal
11186,Red Power Crystal
11188,Yellow Power Crystal
11197,Dark Keeper Key
11202,Formula: Enchant Shield - Stamina
11203,Formula: Enchant Gloves - Advanced Mining
11204,Formula: Enchant Bracer - Greater Spirit
11205,Formula: Enchant Gloves - Advanced Herbalism
11206,Formula: Enchant Cloak - Lesser Agility
11207,Formula: Enchant Weapon - Fiery Weapon
11208,Formula: Enchant Weapon - Demonslaying
11223,Formula: Enchant Bracer - Deflection
11224,Formula: Enchant Shield - Frost Resistance
11225,Formula: Enchant Bracer - Greater Stamina
11226,Formula: Enchant Gloves - Riding Skill
11242,Evoroot
11284,Accurate Slugs
11285,Jagged Arrow
11287,Lesser Magic Wand
11288,Greater Magic Wand
11289,Lesser Mystic Wand
11290,Greater Mystic Wand
11291,Star Wood
11302,Uther's Strength
11303,Fine Shortbow
11304,Fine Longbow
11305,Dense Shortbow
11306,Sturdy Recurve
11307,Massive Longbow
11325,Dark Iron Ale Mug
11362,Medium Quiver
11363,Medium Shot Pouch
11370,Dark Iron Ore
11371,Dark Iron Bar
11382,Blood of the Mountain
11384,Broken Basilisk Teeth
11385,Basilisk Scale
11386,Squishy Basilisk Eye
11387,Basilisk Heart
11391,Spined Bat Wing
11392,Severed Bat Claw
11393,Small Bat Skull
11394,Bat Heart
11395,Bat Ear
11403,Large Bat Fang
11404,Evil Bat Eye
11406,Rotting Bear Carcass
11407,Torn Bear Pelt
11408,Bear Jaw
11409,Bear Organ
11410,Savage Bear Claw
11411,Large Bear Bone
11416,Delicate Ribcage
11417,Feathery Wing
11418,Hollow Wing Bone
11419,Mysterious Unhatched Egg
11420,Elegant Writing Tool
11584,Cactus Apple Surprise
11590,Mechanical Repair Kit
11602,Grim Guzzler Key
11603,Vilerend Slicer
11608,Dark Iron Pulverizer
11610,Plans: Dark Iron Pulverizer
11611,Plans: Dark Iron Sunderer
11612,Plans: Dark Iron Plate
11630,Rockshard Pellets
11732,Libram of Rumination
11733,Libram of Constitution
11734,Libram of Tenacity
11736,Libram of Resilience
11737,Libram of Voracity
11754,Black Diamond
11813,Formula: Smoking Heart of the Mountain
11818,Grimesilt Outhouse Key
11939,Shiny Bracelet
11940,Sparkly Necklace
11941,False Documents
11942,Legal Documents
11944,Dark Iron Baby Booties
11965,Quartz Ring
11967,Zircon Band
11968,Amber Hoop
11969,Jacinth Circle
11970,Spinel Ring
11971,Amethyst Band
11972,Carnelian Loop
11973,Hematite Link
11974,Aquamarine Ring
11975,Topaz Ring
11976,Sardonyx Knuckle
11977,Serpentine Loop
11978,Jasper Link
11979,Peridot Circle
11980,Opal Ring
11981,Lead Band
11982,Viridian Band
11983,Chrome Ring
11984,Cobalt Ring
11985,Cerulean Ring
11986,Thallium Hoop
11987,Iridium Circle
11988,Tellurium Band
11989,Vanadium Loop
11990,Selenium Loop
11991,Quicksilver Ring
11992,Vermilion Band
11993,Clay Ring
11994,Coral Band
11995,Ivory Band
11996,Basalt Ring
11997,Greenstone Circle
11998,Jet Loop
11999,Lodestone Hoop
12001,Onyx Ring
12002,Marble Circle
12004,Obsidian Band
12005,Granite Ring
12006,Meadow Ring
12007,Prairie Ring
12008,Savannah Ring
12009,Tundra Ring
12010,Fen Ring
12011,Forest Hoop
12012,Marsh Ring
12013,Desert Ring
12014,Arctic Ring
12015,Swamp Ring
12016,Jungle Ring
12017,Prismatic Band
12019,Cerulean Talisman
12020,Thallium Choker
12022,Iridium Chain
12023,Tellurium Necklace
12024,Vanadium Talisman
12025,Selenium Chain
12026,Quicksilver Pendant
12027,Vermilion Necklace
12028,Basalt Necklace
12029,Greenstone Talisman
12030,Jet Chain
12031,Lodestone Necklace
12032,Onyx Choker
12034,Marble Necklace
12035,Obsidian Pendant
12036,Granite Necklace
12037,Mystery Meat
12039,Tundra Necklace
12040,Forest Pendant
12042,Marsh Chain
12043,Desert Choker
12044,Arctic Pendant
12045,Swamp Pendant
12046,Jungle Necklace
12047,Spectral Necklace
12048,Prismatic Pendant
12052,Ring of the Moon
12053,Volcanic Rock Ring
12054,Demon Band
12055,Stardust Band
12056,Ring of the Heavens
12057,Dragonscale Band
12058,Demonic Bone Ring
12162,Plans: Hardened Iron Shortsword
12163,Plans: Moonsteel Broadsword
12164,Plans: Massive Iron Axe
12184,Raptor Flesh
12190,Dreamless Sleep Potion
12202,Tiger Meat
12203,Red Wolf Meat
12204,Heavy Kodo Meat
12205,White Spider Meat
12206,Tender Crab Meat
12207,Giant Egg
12208,Tender Wolf Meat
12209,Lean Wolf Steak
12210,Roast Raptor
12212,Jungle Stew
12213,Carrion Surprise
12214,Mystery Stew
12215,Heavy Kodo Stew
12216,Spiced Chili Crab
12217,Dragonbreath Chili
12218,Monster Omelet
12219,Unadorned Seal of Ascension
12223,Meaty Bat Wing
12224,Crispy Bat Wing
12226,Recipe: Crispy Bat Wing
12227,Recipe: Lean Wolf Steak
12228,Recipe: Roast Raptor
12229,Recipe: Hot Wolf Ribs
12231,Recipe: Jungle Stew
12232,Recipe: Carrion Surprise
12233,Recipe: Mystery Stew
12238,Darkshore Grouper
12239,Recipe: Dragonbreath Chili
12240,Recipe: Heavy Kodo Stew
12247,Broad Bladed Knife
12248,Daring Dirk
12249,Merciless Axe
12250,Midnight Axe
12251,Big Stick
12252,Staff of Protection
12253,Brilliant Red Cloak
12254,Well Oiled Cloak
12255,Pale Leggings
12256,Cindercloth Leggings
12257,Heavy Notched Belt
12259,Glinting Steel Dagger
12260,Searing Golden Blade
12261,Plans: Searing Golden Blade
12282,Worn Battleaxe
12284,Draco-Incarcinatrix 900
12286,Eggscilloscope Prototype
12359,Thorium Bar
12360,Arcanite Bar
12361,Blue Sapphire
12363,Arcane Crystal
12364,Huge Emerald
12365,Dense Stone
12404,Dense Sharpening Stone
12405,Thorium Armor
12406,Thorium Belt
12408,Thorium Bracers
12409,Thorium Boots
12410,Thorium Helm
12415,Radiant Breastplate
12416,Radiant Belt
12418,Radiant Gloves
12419,Radiant Boots
12420,Radiant Leggings
12422,Imperial Plate Chest
12424,Imperial Plate Belt
12425,Imperial Plate Bracers
12426,Imperial Plate Boots
12427,Imperial Plate Helm
12428,Imperial Plate Shoulders
12429,Imperial Plate Leggings
12430,Frostsaber E'ko
12431,Winterfall E'ko
12432,Shardtooth E'ko
12433,Wildkin E'ko
12434,Chillwind E'ko
12435,Ice Thistle E'ko
12436,Frostmaul E'ko
12445,Felnok's Package
12527,Ribsplitter
12528,The Judge's Gavel
12531,Searing Needle
12532,Spire of the Stoneshaper
12535,Doomforged Straightedge
12542,Funeral Pyre Vestment
12546,Aristocratic Cuffs
12547,Mar Alom's Grip
12549,Braincage
12550,Runed Golem Shackles
12551,Stoneshield Cloak
12552,Blisterbane Wrap
12555,Battlechaser's Greaves
12607,Brilliant Chromatic Scale
12619,Enchanted Thorium Leggings
12624,Wildthorn Mail
12625,Dawnbringer Shoulders
12628,Demon Forged Breastplate
12632,Storm Gauntlets
12633,Whitesoul Helm
12636,Helm of the Great Chief
12640,Lionheart Helm
12643,Dense Weightstone
12644,Dense Grinding Stone
12645,Thorium Shield Spike
12655,Enchanted Thorium Bar
12682,Plans: Thorium Armor
12683,Plans: Thorium Belt
12684,Plans: Thorium Bracers
12685,Plans: Radiant Belt
12689,Plans: Radiant Breastplate
12691,Plans: Wildthorn Mail
12692,Plans: Thorium Shield Spike
12693,Plans: Thorium Boots
12694,Plans: Thorium Helm
12695,Plans: Radiant Gloves
12697,Plans: Radiant Boots
12698,Plans: Dawnbringer Shoulders
12702,Plans: Radiant Circlet
12703,Plans: Storm Gauntlets
12704,Plans: Thorium Leggings
12711,Plans: Whitesoul Helm
12713,Plans: Radiant Leggings
12716,Plans: Helm of the Great Chief
12717,Plans: Lionheart Helm
12720,Plans: Stronghold Gauntlets
12728,Plans: Invulnerable Mail
12731,Pristine Hide of the Beast
12783,Heartseeker
12784,Arcanite Reaper
12792,Volcanic Hammer
12798,Annihilator
12799,Large Opal
12800,Azerothian Diamond
12803,Living Essence
12804,Powerful Mojo
12808,Essence of Undeath
12809,Guardian Stone
12810,Enchanted Leather
12811,Righteous Orb
12820,Winterfall Firewater
12827,Plans: Serenity
12828,Plans: Volcanic Hammer
12833,Plans: Hammer of the Titans
12834,Plans: Arcanite Champion
12835,Plans: Annihilator
12836,Plans: Frostguard
12838,Plans: Arcanite Reaper
12839,Plans: Heartseeker
12845,Medallion of Faith
12958,Recipe: Transmute Arcanite
12974,The Black Knight
12975,Prospector Axe
12976,Ironpatch Blade
12977,Magefist Gloves
12978,Stormbringer Belt
12979,Firebane Cloak
12982,Silver-linked Footguards
12983,Rakzur Club
12984,Skycaller
12985,Ring of Defense
12987,Darkweave Breeches
12988,Starsight Tunic
12989,Gargoyle's Bite
12990,Razor's Edge
12992,Searing Blade
12994,Thorbia's Gauntlets
12996,Band of Purification
12997,Redbeard Crest
12998,Magician's Mantle
12999,Drakewing Bands
13000,Staff of Hale Magefire
13001,Maiden's Circle
13002,Lady Alizabeth's Pendant
13003,Lord Alexander's Battle Axe
13004,Torch of Austen
13005,Amy's Blanket
13006,Mass of McGowan
13007,Mageflame Cloak
13008,Dalewind Trousers
13009,Cow King's Hide
13010,Dreamsinger Legguards
13011,Silver-lined Belt
13012,Yorgen Bracers
13013,Elder Wizard's Mantle
13014,Axe of Rin'ji
13015,Serathil
13016,Killmaim
13017,Hellslayer Battle Axe
13018,Executioner's Cleaver
13019,Harpyclaw Short Bow
13020,Skystriker Bow
13021,Needle Threader
13022,Gryphonwing Long Bow
13023,Eaglehorn Long Bow
13024,Beazel's Basher
13025,Deadwood Sledge
13026,Heaven's Light
13027,Bonesnapper
13028,Bludstone Hammer
13029,Umbral Crystal
13030,Basilisk Bone
13031,Orb of Mistmantle
13032,Sword of Corruption
13033,Zealot Blade
13034,Speedsteel Rapier
13035,Serpent Slicer
13036,Assassination Blade
13037,Crystalpine Stinger
13038,Swiftwind
13039,Skull Splitting Crossbow
13040,Heartseeking Crossbow
13041,Guardian Blade
13042,Sword of the Magistrate
13043,Blade of the Titans
13044,Demonslayer
13045,Viscous Hammer
13046,Blanchard's Stout
13047,Twig of the World Tree
13048,Looming Gavel
13049,Deanship Claymore
13051,Witchfury
13052,Warmonger
13053,Doombringer
13054,Grim Reaper
13055,Bonechewer
13056,Frenzied Striker
13057,Bloodpike
13058,Khoo's Point
13059,Stoneraven
13060,The Needler
13062,Thunderwood
13063,Starfaller
13064,Jaina's Firestarter
13065,Wand of Allistarj
13066,Wyrmslayer Spaulders
13067,Hydralick Armor
13068,Obsidian Greaves
13070,Sapphiron's Scale Boots
13071,Plated Fist of Hakoo
13072,Stonegrip Gauntlets
13073,Mugthol's Helm
13074,Golem Shard Leggings
13075,Direwing Legguards
13076,Giantslayer Bracers
13077,Girdle of Uther
13079,Shield of Thorsen
13081,Skullance Shield
13082,Mountainside Buckler
13083,Garrett Family Crest
13084,Kaleidoscope Chain
13085,Horizon Choker
13087,River Pride Choker
13088,Gazlowe's Charm
13089,Skibi's Pendant
13091,Medallion of Grand Marshal Morris
13093,Blush Ember Ring
13094,The Queen's Jewel
13095,Assault Band
13096,Band of the Hierophant
13097,Thunderbrow Ring
13099,Moccasins of the White Hare
13100,Furen's Boots
13101,Wolfrunner Shoes
13102,Cassandra's Grace
13103,Pads of the Venom Spider
13105,Sutarn's Ring
13106,Glowing Magical Bracelets
13107,Magiskull Cuffs
13108,Tigerstrike Mantle
13109,Blackflame Cape
13110,Wolffear Harness
13111,Sandals of the Insurgent
13112,Winged Helm
13113,Feathermoon Headdress
13114,Troll's Bane Leggings
13115,Sheepshear Mantle
13116,Spaulders of the Unseen
13117,Ogron's Sash
13118,Serpentine Sash
13119,Enchanted Kodo Bracers
13120,Deepfury Bracers
13121,Wing of the Whelpling
13122,Dark Phantom Cape
13123,Dreamwalker Armor
13124,Ravasaur Scale Boots
13125,Elven Chain Boots
13126,Battlecaller Gauntlets
13127,Frostreaver Crown
13128,High Bergg Helm
13129,Firemane Leggings
13130,Windrunner Legguards
13131,Sparkleshell Mantle
13132,Skeletal Shoulders
13133,Drakesfire Epaulets
13134,Belt of the Gladiator
13135,Lordly Armguards
13136,Lil Timmy's Peashooter
13137,Ironweaver
13138,The Silencer
13139,Guttbuster
13144,Serenity Belt
13145,Enormous Ogre Belt
13146,Shell Launcher Shotgun
13159,Bone Dust
13199,Crushridge Bindings
13287,Pattern: Raptor Hide Harness
13302,Market Row Postbox Key
13303,Crusaders' Square Postbox Key
13304,Festival Lane Postbox Key
13305,Elders' Square Postbox Key
13306,King's Square Postbox Key
13307,Ezra Grimm's Postbox Key
13308,Schematic: Ice Deflector
13309,Schematic: Lovingly Crafted Boomstick
13310,Schematic: Accurate Scope
13311,Schematic: Mechanical Dragonling
13362,Letter from the Front
13363,Municipal Proclamation
13364,Ezra Grimm's Advertisement
13366,Ingenious Toy
13367,Wrapped Gift
13422,Stonescale Eel
13423,Stonescale Oil
13442,Mighty Rage Potion
13443,Superior Mana Potion
13444,Major Mana Potion
13445,Elixir of Superior Defense
13446,Major Healing Potion
13447,Elixir of the Sages
13452,Elixir of the Mongoose
13453,Elixir of Brute Force
13454,Greater Arcane Elixir
13455,Greater Stoneshield Potion
13456,Greater Frost Protection Potion
13457,Greater Fire Protection Potion
13458,Greater Nature Protection Potion
13459,Greater Shadow Protection Potion
13461,Greater Arcane Protection Potion
13462,Purification Potion
13463,Dreamfoil
13464,Golden Sansam
13465,Mountain Silversage
13466,Plaguebloom
13467,Icecap
13468,Black Lotus
13476,Recipe: Mighty Rage Potion
13477,Recipe: Superior Mana Potion
13478,Recipe: Elixir of Superior Defense
13479,Recipe: Elixir of the Sages
13480,Recipe: Major Healing Potion
13486,Recipe: Transmute Undeath to Water
13487,Recipe: Transmute Water to Undeath
13488,Recipe: Transmute Life to Earth
13489,Recipe: Transmute Earth to Life
13490,Recipe: Greater Stoneshield Potion
13491,Recipe: Elixir of the Mongoose
13492,Recipe: Purification Potion
13494,Recipe: Greater Fire Protection Potion
13495,Recipe: Greater Frost Protection Potion
